query,normalized_query,variants,clicks,demand,competitiveness,competitiveness_set,sources,source_sheets,bucket,page_slug,page_name,page_type,priority,signals,notes
займы онлайн на карту вам одобрено,займы онлайн на карту вам одобрено,займы онлайн на карту вам одобрено,7383,7398,LOW,LOW,zaim,zaim:Queries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"online;onCard;noRefusal;loan",Формулировку 'без отказа' использовать аккуратно.
веб займ личный кабинет,веб займ личный кабинет,веб займ личный кабинет,7354,23063,HIGH,HIGH,zaim,zaim:Queries,account,,,,exclude,loan,"Навигационный/сервисный запрос, не посадочная коммерческая страница."
займы без отказа с плохой кредитной,займы без отказа с плохой кредитной,займы без отказа с плохой кредитной,7166,6148,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/s-plohoy-kreditnoy-istoriey-bez-otkaza/,Займы с плохой кредитной историей без отказа,commercial:compound,high,"noRefusal;badCredit;loan",
новые займы онлайн на карту,новые займы онлайн на карту,новые займы онлайн на карту,7136,7622,LOW,LOW,zaim,zaim:Queries,page,/zaimy/novye/,Новые займы,commercial,medium,"online;onCard;newLoans;loan",
микрозайм без отказа,микрозайм без отказа,микрозайм без отказа,7020,10065,AVERAGE,AVERAGE,microzaim,microzaim:Queries,page,/zaimy/bez-otkaza/,Займы без отказа,commercial,high,"noRefusal;microloan;loan",Формулировку использовать аккуратно.
автоломбард займ,автоломбард займ,автоломбард займ,6921,7818,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/pod-zalog-avto/,Займы под залог автомобиля,commercial,medium,"collateralAuto;loan",
займ с плохой историей,займ с плохой историей,займ с плохой историей,6913,6679,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/s-plohoy-kreditnoy-istoriey/,Займы с плохой кредитной историей,commercial,high,"badCredit;loan",
займы онлайн на карту без процентов,займы онлайн на карту без процентов,займы онлайн на карту без процентов,6893,9818,HIGH,HIGH,zaim,zaim:Queries,page,/zaimy/na-kartu-bez-procentov/,Займы на карту без процентов,commercial:compound,high,"online;onCard;noInterest;loan",
лайк займ,лайк займ,лайк займ,6546,22678,AVERAGE,AVERAGE,zaim,zaim:Queries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
микрозайм на карту онлайн choosingbestloan,микрозайм на карту онлайн choosingbestloan,микрозайм на карту онлайн choosingbestloan,6538,8188,LOW,LOW,microzaim,microzaim:Queries,noise,,,,exclude,"online;onCard;microloan;loan","Технический/паразитный хвост: домен, Telegram, промокод или внешняя сущность."
заем ру,заем ру,заем ру,6518,6415,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/,Займы и микрозаймы,commercial,high,loan,
займ через госуслуги на карту,займ через госуслуги на карту,займ через госуслуги на карту,6496,5943,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/cherez-gosuslugi-na-kartu/,Займы через Госуслуги на карту,commercial:compound,medium,"onCard;gosuslugi;loan",
взять займ на карту без отказа онлайн,взять займ на карту без отказа онлайн,взять займ на карту без отказа онлайн,6448,8322,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"online;onCard;noRefusal;loan",Формулировку 'без отказа' использовать аккуратно.
папа займ,папа займ,папа займ,6440,7348,AVERAGE,AVERAGE,zaim,zaim:Queries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
займы через госуслуги,займы через госуслуги,займы через госуслуги,6440,5593,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/cherez-gosuslugi/,Займы через Госуслуги,commercial,medium,"gosuslugi;loan",
новые займы онлайн,новые займы онлайн,новые займы онлайн,6437,7623,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/novye/,Новые займы,commercial,medium,"online;newLoans;loan",
займ на карту без отказа без проверки мгновенно,займ на карту без отказа без проверки мгновенно,займ на карту без отказа без проверки мгновенно,6432,8091,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/na-kartu-bez-otkaza-bez-proverok-mgnovenno/,Займы на карту без отказа и проверок мгновенно,commercial:compound,high,"onCard;noRefusal;instant;noChecks;loan",Высокорисковая формулировка: нужна юридически мягкая подача.
без процентов первый займ,без процентов первый займ,без процентов первый займ,6306,7462,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/bez-procentov/,Займы без процентов,commercial,high,"noInterest;loan",
квики,квики,квики,6276,8408,HIGH,HIGH,zaim,zaim:AdditionalQueries,review-needed,,,,low,,Неочевидная релевантность к займам.
займ срочно на карту без отказа,займ срочно на карту без отказа,займ срочно на карту без отказа,6229,6876,AVERAGE,AVERAGE,zaim,zaim:Queries,page,/zaimy/na-kartu-bez-otkaza/,Займы на карту без отказа,commercial:compound,high,"onCard;noRefusal;instant;loan",Формулировку 'без отказа' использовать аккуратно.
бустра займ,бустра займ,бустра займ,6209,11488,AVERAGE,AVERAGE,zaim,zaim:Queries,brand,,,,separate,loan,Брендовый запрос МФО/банка. Лучше держать отдельно от небрендовой коммерческой семантики.
